Index;Reviewer Name;Reviewer Rating;Review;Time
10;Antonio;"<span aria-label="" 5 estrellas "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/> </span>";He comprado en varias ocasiones y estoy muy contenta con las ofertas que sacan, en mi última compra he recibido muchos regalos gracias a un código y también 2 muestras. El envío es rápido.;Hace 8 meses
11;Daniel;"<span aria-label="" 4 estrellas "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>";Mifarma siempre es una buena opción. Promociones, descuentos... Sólo echo en falta más muestras de productos, yo las uso y algunas veces me convencen para comprar el producto.…;Hace 3 meses
12;Antonio;"<span aria-label="" 1 estrella "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>";Hice una compra con una oferta que tenían de la segunda unidad de la marca al 50%, lo cual me daba un buen precio del conjunto de productos comprados. Descontando del artículo más barato.…;Hace un mes
13;Daniel;"<span aria-label="" 1 estrella "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>";"He comprado unas mascarillas de una marca y modelo de oferta, me mandan otra marca y modelo distinto sin consultar.
Su servicio al cliente me intenta tomar por tonto y me dice que es correcto.…";Hace 2 meses
14;Antonio;"<span aria-label="" 1 estrella "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>";"NUNCA, NUNCA compren en esta farmacia online.
El servicio de atención al cliente (centro de ayuda) no sirve para nada. No recibes repuesta. Tampoco contestan al teléfono…";Hace 2 meses
15;Daniel;"<span aria-label="" 1 estrella "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>";El pasado día 8 de marzo hice un pedido y a día de hoy no lo he recibido, 16 días después, me ponen como excusa la huelga de transportista, totalmente falso ya que he comprobado que están llegando los pedidos de un día para otro. He…;Hace 2 semanas
16;Antonio;"<span aria-label="" 5 estrellas "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/> </span>";Hice mi primera compra en Mifarma y me fue excelente. El pedido llegó completo, en buen estado y en menos de 48 horas.…;Hace 2 semanas
17;Daniel;"<span aria-label="" 1 estrella "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>";Pésimo servicio de atención al cliente. Tras varios pedidos comprando productos para rosácea, enfermedad que padezco, y sin jamas haberme enviado una muestra de nada en el último escribí  “por favor, enviadme alguna muestra para rosácea”.…;Hace un mes
18;Antonio;"<span aria-label="" 3 estrellas "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>";Es una de las farmacias on line en las que compro tras comparar precios. Tienen un buen surtido de productos, el precio es muy competitivo y la entrega en el plazo previsto. No le pongo 5 estrellas porque en el último envío me cambiaron sin…;Hace 2 meses
19;Daniel;"<span aria-label="" 1 estrella "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>";Compramos un cambiador de 229 euros, al llegar vemos que no nos viene bien. Iniciamos la devolución en plazo y forma (pagando nosotros los portes obviamente) y al llegar nos dicen que el producto NO está en su EMBALAJE ORIGINAL y no nos…;Hace 2 meses
20;Antonio;"<span aria-label="" 1 estrella "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>";Muy descontenta con esta empresa, hice un pedido grande en el que incluí un pack de 10 mascarillas, que fueron cobradas pero no estaban en el pedido. Pero lo peor de todo es la dificultad para contactar con la empresa, he enviado dos mensajes y nadie ha contactado conmigo, será la última vez que compre aquí.;Hace 2 meses
21;Daniel;"<span aria-label="" 1 estrella "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>";He realizado varios pedidos y me han llegado en buen estado y a tiempo, no he tenido ninguna incidencia. En cambio, en el penúltimo pedido que realicé, no lo pude mirar dentro de las 24 horas sino que transcurrieron varios dias y cuando lo…;Hace 3 meses
22;Antonio;"<span aria-label="" 3 estrellas "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>";"He comprado en varias ocasiones a este portal online y nunca he tenido ningún problema.
La única pega es que he visto que un producto que quería estaba como no…";Hace un mes
23;Daniel;"<span aria-label="" 1 estrella "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>";Llevo años comprado en esta web. No sé la cantidad de pedidos que he realizado y el dinero gastado. En el último pedido me falta un producto, por cierto de 4.54€, de un pedido de 107.40€. Lo he reclamado y he recibido esta respuesta, de…;Hace 2 meses
24;Antonio;"<span aria-label="" 4 estrellas "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>";Siempre pido los productos de farmacia que necesito vía su página web. La verdad es que los envíos son rápidos y siempre viene todo en muy bien estado, empaquetado para que el producto no se dañe ni se vierta. No le doy las 5 estrellas…;Hace 2 semanas
25;Daniel;"<span aria-label="" 1 estrella "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>";"Al pagar comprobé el total y puse un producto más para alcanzar los 59 euros y no pagar gastos de envío. Sin embargo, al pagar con PayPal no solicitaron confirmación y cobraron gastos de envío. Antes no era así. Además
atencion al cliente no ha solucionado el problema. Mucho cuidado!!!";Hace 3 semanas
26;Antonio;"<span aria-label="" 1 estrella "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>";Nefasto. Me mandaron un producto caducado. De eso hace ya 33 días y todavía no me lo han cambiado. Jamás volveré a comprar ahí y desde luego en las redes sociales lo vamos a contar para que la gente lo sepa.…;Hace un mes
27;Daniel;"<span aria-label="" 1 estrella "" class=""ODSEW-ShBeI-H1e3jb"" jsan=""7.ODSEW-ShBeI-H1e3jb,0.aria-label,0.role,t-1xcf3_7ROhA"" jstcache=""127"" role=""img""> <img alt="""" class=""hCCjke vzX5Ic"" jsan=""7.hCCjke,7.vzX5Ic,8.src,0.alt"" jsinstance=""0"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""1"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""2"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""3"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/><img alt="""" class=""hCCjke"" jsan=""7.hCCjke,8.src,0.alt"" jsinstance=""*4"" jstcache=""170"" src=""//maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png""/> </span>";"CUIDADO CON ESTAFAS!

Compré un producto de 90 cápsulas y 30 de regalo, y tras varios correos donde…";Hace un mes
